rok,kraj,strana_cislo,strana_nazev,kandidat_cislo,kandidat,kandidat_vek,navrhujici_strana,prislusnost,prednostni_hlasy_abs,prednostni_hlasy_pct,mandat,poradi
2021,Jihočeský kraj,7,ANS,1,Adam Marek Mgr.,36,ANS,ANS,43,8.97,-,NA
2021,Jihočeský kraj,5,ČSSD,19,Ambrusová Ivana Mgr.,58,ČSSD,ČSSD,229,1.25,-,NA
2021,Jihočeský kraj,20,ANO,5,Babka Ondřej Ing.,27,ANO,ANO,1145,1.27,*,5
2021,Jihočeský kraj,18,KSČM,19,Baborová Vítězslava Mgr.,67,KSČM,KSČM,286,1.9,-,NA
2021,Jihočeský kraj,4,SPD,20,Bachtjan Pavel Bc.,56,SPD,SPD,269,0.89,-,19
2021,Jihočeský kraj,3,Volný blok,12,Balcar Vladimír,33,Volný blok,Volný blok,70,1.86,-,NA
2021,Jihočeský kraj,4,SPD,4,Baránek Pavel,53,SPD,SPD,738,2.44,-,3
2021,Jihočeský kraj,13,SPOLU,2,Bartošek Jan Ing.,49,KDU-ČSL,KDU-ČSL,7854,8.03,*,2
2021,Jihočeský kraj,5,ČSSD,4,Bastlová Olga Ing.,51,ČSSD,ČSSD,947,5.17,-,NA
2021,Jihočeský kraj,13,SPOLU,18,Baštář Jiří Ing.,36,ODS,ODS,1415,1.44,-,13
2021,Jihočeský kraj,13,SPOLU,1,Bauer Jan Ing.,52,ODS,ODS,8104,8.29,*,1
2021,Jihočeský kraj,20,ANO,14,Beck Tomáš Mgr.,33,ANO,ANO,533,0.59,-,9
2021,Jihočeský kraj,16,Monarchiste.cz,8,Běhounek Jan,82,Monarchiste.cz,BEZPP,11,1.71,-,NA
2021,Jihočeský kraj,7,ANS,12,Beneš Josef,63,ANS,ANS,3,0.62,-,NA
2021,Jihočeský kraj,9,APB,21,Benhäuterová Dominika,24,APB,BEZPP,19,2.01,-,NA
2021,Jihočeský kraj,20,ANO,9,Blížilová Magda Ing.,52,ANO,ANO,1491,1.66,-,4
2021,Jihočeský kraj,4,SPD,11,Boček Pavel,57,SPD,SPD,362,1.19,-,10
2021,Jihočeský kraj,4,SPD,14,Bohuslávek Petr,54,SPD,SPD,396,1.31,-,13
2021,Jihočeský kraj,13,SPOLU,16,"Borovka Jiří Ing. Ph.D., MBA",45,ODS,ODS,1259,1.28,-,11
2021,Jihočeský kraj,16,Monarchiste.cz,15,Bouška Jan Mgr.,25,Monarchiste.cz,BEZPP,10,1.55,-,NA
2021,Jihočeský kraj,13,SPOLU,14,Bouzek Tomáš JUDr. Ing.,46,TOP 09,TOP 09,3234,3.31,-,9
2021,Jihočeský kraj,16,Monarchiste.cz,14,Brabec Jan,46,Monarchiste.cz,BEZPP,6,0.93,-,NA
2021,Jihočeský kraj,20,ANO,1,Brabec Richard Mgr.,55,ANO,ANO,3672,4.1,*,1
2021,Jihočeský kraj,9,APB,17,Bubrlová Klára,41,APB,BEZPP,9,0.95,-,NA
2021,Jihočeský kraj,3,Volný blok,21,Bureš Roman Ing.,59,Volný blok,BEZPP,93,2.48,-,NA
2021,Jihočeský kraj,3,Volný blok,14,Búryová Monika,55,Volný blok,BEZPP,17,0.45,-,NA
2021,Jihočeský kraj,17,Piráti+STAN,15,Carda Dalibor Mgr.,65,STAN,BEZPP,1995,4.39,-,14
2021,Jihočeský kraj,7,ANS,2,Cícha Ivan Ing.,59,ANS,ND,31,6.47,-,NA
2021,Jihočeský kraj,9,APB,18,Cíchová Adéla,47,APB,BEZPP,18,1.91,-,NA
2021,Jihočeský kraj,16,Monarchiste.cz,19,Círus Tomáš Ing.,54,Monarchiste.cz,BEZPP,3,0.46,-,NA
2021,Jihočeský kraj,16,Monarchiste.cz,2,Círus Vojtěch,25,Monarchiste.cz,Monarchiste.cz,32,4.98,-,NA
2021,Jihočeský kraj,16,Monarchiste.cz,7,Círusová Markéta Bc.,48,Monarchiste.cz,BEZPP,14,2.18,-,NA
2021,Jihočeský kraj,21,OtČe,6,Čadová Marie Mgr.,42,OtČe,BEZPP,20,1.33,-,NA
2021,Jihočeský kraj,13,SPOLU,11,Čapek František Ing. Ph.D.,44,ODS,ODS,2385,2.44,-,7
2021,Jihočeský kraj,16,Monarchiste.cz,6,Čásenský Tomáš,63,Monarchiste.cz,Monarchiste.cz,29,4.51,-,NA
2021,Jihočeský kraj,1,Zelení,22,Černý Stanislav Ing. Ph.D.,43,Zelení,Zelení,52,1.55,-,NA
2021,Jihočeský kraj,9,APB,4,Červáková Jana,64,APB,BEZPP,13,1.38,-,NA
2021,Jihočeský kraj,18,KSČM,5,Češka Stanislav,55,KSČM,BEZPP,278,1.85,-,NA
2021,Jihočeský kraj,21,OtČe,18,Čížková Jana,34,OtČe,BEZPP,15,1,-,NA
2021,Jihočeský kraj,12,PŘÍSAHA,6,Dědouch Filip Mgr.,43,PŘÍSAHA,BEZPP,252,1.66,-,NA
2021,Jihočeský kraj,3,Volný blok,11,Dirr Jan,39,Volný blok,BEZPP,55,1.46,-,NA
2021,Jihočeský kraj,22,Moravané,7,Dohnal Martin,34,Moravané,Moravané,14,3.58,-,NA
2021,Jihočeský kraj,1,Zelení,14,Dominová Jaroslava,65,Zelení,Zelení,33,0.98,-,NA
2021,Jihočeský kraj,3,Volný blok,22,Dörrerová Dana,56,Volný blok,BEZPP,50,1.33,-,NA
2021,Jihočeský kraj,13,SPOLU,5,Dufková Spoladore Hana,39,ODS,ODS,5031,5.14,-,3
2021,Jihočeský kraj,8,TSS,14,Dvořák Aleš,43,TSS,TSS,100,0.87,-,NA
2021,Jihočeský kraj,16,Monarchiste.cz,12,Dvořák Jiří,68,Monarchiste.cz,BEZPP,3,0.46,-,NA
2021,Jihočeský kraj,18,KSČM,6,Dvořák Luboš JUDr.,64,KSČM,KSČM,395,2.63,-,NA
2021,Jihočeský kraj,7,ANS,19,Dvořák Miroslav,88,ANS,ANS,3,0.62,-,NA
2021,Jihočeský kraj,8,TSS,16,Dvořák Pavel Ing.,57,TSS,Svobodní,236,2.06,-,NA
2021,Jihočeský kraj,18,KSČM,8,Ebert Václav,47,KSČM,KSČM,319,2.13,-,NA
2021,Jihočeský kraj,16,Monarchiste.cz,17,Erbandorf Lukáš,31,Monarchiste.cz,BEZPP,10,1.55,-,NA
2021,Jihočeský kraj,5,ČSSD,17,Fenc Miroslav,55,ČSSD,ČSSD,144,0.78,-,NA
2021,Jihočeský kraj,12,PŘÍSAHA,8,Fiala Jiří Ing.,56,PŘÍSAHA,BEZPP,155,1.02,-,NA
2021,Jihočeský kraj,18,KSČM,2,Filip Vojtěch JUDr.,66,KSČM,KSČM,2981,19.9,-,NA
2021,Jihočeský kraj,12,PŘÍSAHA,11,Flíček Karel,35,PŘÍSAHA,PŘÍSAHA,237,1.56,-,NA
2021,Jihočeský kraj,5,ČSSD,9,Francl Lubomír Mgr.,61,ČSSD,BEZPP,255,1.39,-,NA
2021,Jihočeský kraj,9,APB,10,Gašparík Ladislav MVDr.,67,APB,BEZPP,47,4.99,-,NA
2021,Jihočeský kraj,9,APB,12,Gašparíková Balková Miroslava,52,APB,BEZPP,41,4.35,-,NA
2021,Jihočeský kraj,22,Moravané,14,Gašpárková Marta,64,Moravané,Moravané,2,0.51,-,NA
2021,Jihočeský kraj,13,SPOLU,9,Gregora Martin MUDr.,56,TOP 09,TOP 09,5199,5.32,-,1
2021,Jihočeský kraj,16,Monarchiste.cz,18,Grulich Josef doc. PhDr. Ph.D.,53,Monarchiste.cz,BEZPP,34,5.29,-,NA
2021,Jihočeský kraj,1,Zelení,7,Guth Jarkovský Jiří Mgr.,55,Zelení,Zelení,119,3.56,-,NA
2021,Jihočeský kraj,17,Piráti+STAN,14,Guth Jarkovský Tomáš,25,Piráti,Piráti,971,2.14,-,13
2021,Jihočeský kraj,7,ANS,15,Hájek Petr,50,ANS,ND,13,2.71,-,NA
2021,Jihočeský kraj,10,PRAMENY,5,Hakr Pavel,67,PRAMENY,SNS,6,0.98,-,NA
2021,Jihočeský kraj,10,PRAMENY,6,Halama Vladimír Mgr.,57,PRAMENY,BEZPP,22,3.61,-,NA
2021,Jihočeský kraj,18,KSČM,14,Hamrlová Radka,42,KSČM,KSČM,188,1.25,-,NA
2021,Jihočeský kraj,3,Volný blok,1,Hartlová Eliška Mgr.,69,Volný blok,Volný blok,388,10.36,-,NA
2021,Jihočeský kraj,13,SPOLU,17,Hejl Jaroslav Ing.,61,KDU-ČSL,KDU-ČSL,1948,1.99,-,12
2021,Jihočeský kraj,12,PŘÍSAHA,16,Hejtmánková Lucie,36,PŘÍSAHA,BEZPP,268,1.76,-,NA
2021,Jihočeský kraj,13,SPOLU,7,Heller Šimon Mgr.,33,KDU-ČSL,KDU-ČSL,6406,6.55,*,3
2021,Jihočeský kraj,4,SPD,21,Henzelín Václav,70,SPD,SPD,112,0.37,-,20
2021,Jihočeský kraj,21,OtČe,12,Hlas Jiří,35,OtČe,BEZPP,19,1.27,-,NA
2021,Jihočeský kraj,20,ANO,19,Hoďánek Oldřich Ing.,72,ANO,ANO,225,0.25,-,14
2021,Jihočeský kraj,3,Volný blok,18,Homolka Otto,41,Volný blok,BEZPP,38,1.01,-,NA
2021,Jihočeský kraj,21,OtČe,21,Honischová Iva,50,OtČe,BEZPP,9,0.6,-,NA
2021,Jihočeský kraj,1,Zelení,15,Horváth Josef,23,Zelení,Zelení,109,3.26,-,NA
2021,Jihočeský kraj,16,Monarchiste.cz,11,Horyna Jaroslav,57,Monarchiste.cz,BEZPP,16,2.49,-,NA
2021,Jihočeský kraj,17,Piráti+STAN,18,Hošek Jan Bc.,38,Piráti,Piráti,609,1.34,-,17
2021,Jihočeský kraj,17,Piráti+STAN,19,Houdek Pavel Ing.,58,STAN,BEZPP,1427,3.14,-,18
2021,Jihočeský kraj,16,Monarchiste.cz,16,Hrubeš Karel,66,Monarchiste.cz,BEZPP,15,2.33,-,NA
2021,Jihočeský kraj,4,SPD,13,Hrubiško Petr,31,SPD,SPD,212,0.7,-,12
2021,Jihočeský kraj,3,Volný blok,19,Hruška Jan,37,Volný blok,BEZPP,43,1.14,-,NA
2021,Jihočeský kraj,9,APB,1,Hulcová Libuše Eva Ing.,53,APB,BEZPP,119,12.64,-,NA
2021,Jihočeský kraj,3,Volný blok,8,Hušek Petr,45,Volný blok,Volný blok,60,1.6,-,NA
2021,Jihočeský kraj,21,OtČe,4,Chotaš Milan Ing.,47,OtČe,BEZPP,12,0.8,-,NA
2021,Jihočeský kraj,5,ČSSD,15,Ilko Vítězslav Ing. Bc.,45,ČSSD,ČSSD,180,0.98,-,NA
2021,Jihočeský kraj,20,ANO,12,Iral Jiří,59,ANO,ANO,549,0.61,-,7
2021,Jihočeský kraj,12,PŘÍSAHA,22,Jakš Martin,37,PŘÍSAHA,BEZPP,241,1.58,-,NA
2021,Jihočeský kraj,3,Volný blok,10,Jambrikovič Daniel Mgr.,45,Volný blok,Volný blok,62,1.65,-,NA
2021,Jihočeský kraj,4,SPD,8,Janda Robert,41,SPD,SPD,225,0.74,-,7
2021,Jihočeský kraj,21,OtČe,13,Janečková Jana Ing.,49,OtČe,BEZPP,13,0.86,-,NA
2021,Jihočeský kraj,7,ANS,21,Janíčková Tereza,35,ANS,BEZPP,10,2.08,-,NA
2021,Jihočeský kraj,3,Volný blok,7,Janni Marcela,40,Volný blok,BEZPP,75,2,-,NA
2021,Jihočeský kraj,5,ČSSD,5,Jindra Stanislav  BBus,53,ČSSD,BEZPP,253,1.38,-,NA
2021,Jihočeský kraj,12,PŘÍSAHA,20,Jiránek Libor,52,PŘÍSAHA,BEZPP,144,0.94,-,NA
2021,Jihočeský kraj,18,KSČM,15,Jirman Michal,54,KSČM,KSČM,117,0.78,-,NA
2021,Jihočeský kraj,18,KSČM,12,Jirousová Kateřina MUDr. DiS.,34,KSČM,BEZPP,512,3.41,-,NA
2021,Jihočeský kraj,12,PŘÍSAHA,19,Jirová Jiřina Bc.,64,PŘÍSAHA,BEZPP,60,0.39,-,NA
2021,Jihočeský kraj,5,ČSSD,20,Juha Miloš Ing. Ph.D.,61,ČSSD,ČSSD,183,0.99,-,NA
2021,Jihočeský kraj,1,Zelení,11,Juráš Jan Ing.,37,Zelení,BEZPP,65,1.94,-,NA
2021,Jihočeský kraj,22,Moravané,3,Kabelíková Jana,49,Moravané,BEZPP,16,4.1,-,NA
2021,Jihočeský kraj,5,ČSSD,12,Kadeřábek Miroslav Bc.,65,ČSSD,ČSSD,187,1.02,-,NA
2021,Jihočeský kraj,8,TSS,6,Kadlec Jan,22,TSS,Svobodní,555,4.85,-,NA
2021,Jihočeský kraj,8,TSS,9,Kadlec Ondřej Ing.,29,TSS,Soukromníci,243,2.12,-,NA
2021,Jihočeský kraj,7,ANS,10,Kadlečík Milan,69,ANS,BEZPP,6,1.25,-,NA
2021,Jihočeský kraj,1,Zelení,21,Kadubec Josef Mgr.,38,Zelení,Zelení,45,1.34,-,NA
2021,Jihočeský kraj,17,Piráti+STAN,12,Kákona Martin Ing. Ph.D.,54,Piráti,Piráti,517,1.13,-,11
2021,Jihočeský kraj,20,ANO,17,Kalina Petr Ing.,49,ANO,ANO,1136,1.26,-,12
2021,Jihočeský kraj,15,Nevolte Urza.cz,1,Kárníková Klára Mgr.,36,Nevolte Urza.cz,BEZPP,25,4.71,-,NA
2021,Jihočeský kraj,9,APB,5,Karvánek Jiří,66,APB,PRO Zdraví,29,3.08,-,NA
2021,Jihočeský kraj,12,PŘÍSAHA,1,Kerlesová Ivana Bc.,43,PŘÍSAHA,PŘÍSAHA,585,3.85,-,NA
2021,Jihočeský kraj,18,KSČM,3,Klapsia Vilém,44,KSČM,KSČM,362,2.41,-,NA
2021,Jihočeský kraj,2,Švýcar. demokr.,2,Klásková Dagmar Mgr.,39,Švýcar. demokr.,BEZPP,52,5,-,NA
2021,Jihočeský kraj,17,Piráti+STAN,20,Klecanda Václav Mgr.,38,Piráti,Piráti,771,1.69,-,19
2021,Jihočeský kraj,13,SPOLU,4,Klíma Pavel Mgr.,50,TOP 09,TOP 09,6006,6.14,*,4
2021,Jihočeský kraj,5,ČSSD,7,Klimeš Jan PaedDr.,65,ČSSD,ČSSD,204,1.11,-,NA
2021,Jihočeský kraj,12,PŘÍSAHA,17,Klimšová Kateřina Ing.,41,PŘÍSAHA,BEZPP,135,0.89,-,NA
2021,Jihočeský kraj,7,ANS,11,Kment Jaroslav,65,ANS,BEZPP,15,3.13,-,NA
2021,Jihočeský kraj,22,Moravané,10,Knoll Josef,79,Moravané,BEZPP,10,2.56,-,NA
2021,Jihočeský kraj,21,OtČe,11,Knot Jakub,29,OtČe,BEZPP,29,1.93,-,NA
2021,Jihočeský kraj,9,APB,11,Kočí Jindřich,48,APB,Rozumní,6,0.63,-,NA
2021,Jihočeský kraj,3,Volný blok,5,Kočovský Bohumil,52,Volný blok,Volný blok,69,1.84,-,NA
2021,Jihočeský kraj,7,ANS,18,Kolací Štěpánka,36,ANS,BEZPP,15,3.13,-,NA
2021,Jihočeský kraj,12,PŘÍSAHA,13,Kolárová Martina,40,PŘÍSAHA,BEZPP,231,1.52,-,NA
2021,Jihočeský kraj,7,ANS,20,Kolář Pavel,45,ANS,BEZPP,6,1.25,-,NA
2021,Jihočeský kraj,17,Piráti+STAN,1,Kolářík Lukáš,37,Piráti,Piráti,3277,7.22,-,4
2021,Jihočeský kraj,17,Piráti+STAN,8,Koláříková Jana Bc.,35,Piráti,Piráti,2560,5.64,-,7
2021,Jihočeský kraj,4,SPD,9,Koman Jindřich Mgr.,57,SPD,SPD,252,0.83,-,8
2021,Jihočeský kraj,9,APB,22,Kopčanská Kristýna,24,APB,BEZPP,18,1.91,-,NA
2021,Jihočeský kraj,8,TSS,15,Korcová Eva,63,TSS,TSS,80,0.69,-,NA
2021,Jihočeský kraj,9,APB,14,Koubová Markéta,46,APB,BEZPP,39,4.14,-,NA
2021,Jihočeský kraj,4,SPD,7,Koudelka Josef,71,SPD,SPD,213,0.7,-,6
2021,Jihočeský kraj,17,Piráti+STAN,10,Kovářová Veronika Ing. arch.,39,Piráti,Piráti,2294,5.05,-,8
2021,Jihočeský kraj,5,ČSSD,14,Krajíček Zdeněk MUDr.,66,ČSSD,ČSSD,146,0.79,-,NA
2021,Jihočeský kraj,5,ČSSD,8,Krák Antonín Mgr. Bc.,55,ČSSD,ČSSD,545,2.97,-,NA
2021,Jihočeský kraj,13,SPOLU,3,Král Václav Ing.,41,ODS,ODS,5896,6.03,*,5
2021,Jihočeský kraj,7,ANS,17,Kremsa Vladimír Štěpán prof. Ing. Ph.D.,64,ANS,BEZPP,4,0.83,-,NA
2021,Jihočeský kraj,7,ANS,6,Krch Václav Ing.,53,ANS,ND,15,3.13,-,NA
2021,Jihočeský kraj,3,Volný blok,15,Krňová Vanda,35,Volný blok,BEZPP,51,1.36,-,NA
2021,Jihočeský kraj,5,ČSSD,13,Królová Veronika Mgr. Ph.D.,40,ČSSD,ČSSD,248,1.35,-,NA
2021,Jihočeský kraj,22,Moravané,5,Kronus Zdeněk,42,Moravané,BEZPP,8,2.05,-,NA
2021,Jihočeský kraj,9,APB,16,Křišťan Jiří,51,APB,BEZPP,22,2.33,-,NA
2021,Jihočeský kraj,3,Volný blok,16,Křížová Andrea,47,Volný blok,Volný blok,34,0.9,-,NA
2021,Jihočeský kraj,7,ANS,4,Kubálová Pavlína,42,ANS,ND,29,6.05,-,NA
2021,Jihočeský kraj,1,Zelení,13,Kubečka Jan prof. RNDr. CSc.,60,Zelení,Zelení,81,2.42,-,NA
2021,Jihočeský kraj,20,ANO,2,Kubíček Roman Ing. Ph.D.,58,ANO,ANO,2091,2.33,*,2
2021,Jihočeský kraj,20,ANO,4,Kubík Jan Ing.,42,ANO,ANO,1125,1.25,*,4
2021,Jihočeský kraj,17,Piráti+STAN,4,Kudláčková Zuzana,37,Piráti,Piráti,3254,7.17,-,5
2021,Jihočeský kraj,10,PRAMENY,1,Kugler Jaroslav,29,PRAMENY,BEZPP,34,5.59,-,NA
2021,Jihočeský kraj,1,Zelení,1,Kuchtová Dana Mgr.,60,Zelení,Zelení,254,7.6,-,NA
2021,Jihočeský kraj,1,Zelení,12,Kuchtová Kateřina,22,Zelení,Zelení,193,5.77,-,NA
2021,Jihočeský kraj,20,ANO,8,Kulík Jiří Ing.,57,ANO,ANO,496,0.55,-,3
2021,Jihočeský kraj,18,KSČM,21,Kunt Martin,50,KSČM,KSČM,153,1.02,-,NA
2021,Jihočeský kraj,20,ANO,6,Kupec Martin JUDr. Ph.D.,48,ANO,ANO,1327,1.48,-,1
2021,Jihočeský kraj,7,ANS,3,Kupilík Václav,48,ANS,ANS,16,3.34,-,NA
2021,Jihočeský kraj,21,OtČe,7,Květoňová Alena,42,OtČe,BEZPP,26,1.73,-,NA
2021,Jihočeský kraj,4,SPD,18,Lebeda Pavel,59,SPD,SPD,199,0.65,-,17
2021,Jihočeský kraj,5,ČSSD,22,Lebeda Petr,29,ČSSD,ČSSD,225,1.22,-,NA
2021,Jihočeský kraj,12,PŘÍSAHA,5,Legátová Bártů Jitka,60,PŘÍSAHA,PŘÍSAHA,184,1.21,-,NA
2021,Jihočeský kraj,7,ANS,7,Leták Jiří,59,ANS,BEZPP,11,2.29,-,NA
2021,Jihočeský kraj,1,Zelení,17,Lev Libor,63,Zelení,Zelení,41,1.22,-,NA
2021,Jihočeský kraj,12,PŘÍSAHA,14,Lexa Jiří Ing.,68,PŘÍSAHA,BEZPP,148,0.97,-,NA
2021,Jihočeský kraj,20,ANO,13,Lorenc Miroslav,64,ANO,BEZPP,493,0.55,-,8
2021,Jihočeský kraj,4,SPD,10,Lovász Michael,24,SPD,SPD,289,0.95,-,9
2021,Jihočeský kraj,16,Monarchiste.cz,5,Ludačka Jan Mgr.,26,Monarchiste.cz,BEZPP,17,2.64,-,NA
2021,Jihočeský kraj,22,Moravané,13,Lukša Milan,48,Moravané,BEZPP,5,1.28,-,NA
2021,Jihočeský kraj,17,Piráti+STAN,21,Mádl Jan Ing.,36,STAN,ČiB,2756,6.07,-,6
2021,Jihočeský kraj,13,SPOLU,21,Mádl Pavel Ing.,62,ODS,ODS,846,0.86,-,16
2021,Jihočeský kraj,5,ČSSD,21,Mach Jaroslav Ing.,56,ČSSD,ČSSD,101,0.55,-,NA
2021,Jihočeský kraj,20,ANO,18,Macháč Martin,41,ANO,ANO,663,0.74,-,13
2021,Jihočeský kraj,8,TSS,7,Machálek Ivo Ing.,56,TSS,TSS,266,2.32,-,NA
2021,Jihočeský kraj,12,PŘÍSAHA,3,Malec Ladislav,42,PŘÍSAHA,PŘÍSAHA,350,2.3,-,NA
2021,Jihočeský kraj,4,SPD,12,Malík Ladislav,56,SPD,SPD,339,1.12,-,11
2021,Jihočeský kraj,8,TSS,5,Mánek Jiří Mgr. MBA,49,TSS,TSS,430,3.75,-,NA
2021,Jihočeský kraj,17,Piráti+STAN,16,Mareda Martin Mgr.,45,Piráti,Piráti,712,1.56,-,15
2021,Jihočeský kraj,10,PRAMENY,7,Marková Bára,45,PRAMENY,CESTA,35,5.75,-,NA
2021,Jihočeský kraj,17,Piráti+STAN,11,Martanová Jaroslava Ing.,59,STAN,STAN,4104,9.04,-,2
2021,Jihočeský kraj,22,Moravané,2,Mašek Jiří,70,Moravané,Moravané,9,2.3,-,NA
2021,Jihočeský kraj,18,KSČM,10,Mašík Bedřich,51,KSČM,KSČM,105,0.7,-,NA
2021,Jihočeský kraj,8,TSS,3,Matoušek Pavel Mgr. MBA,53,TSS,TSS,224,1.95,-,NA
2021,Jihočeský kraj,5,ČSSD,10,Mazáčková Jana Mgr. Ph.D.,42,ČSSD,BEZPP,316,1.72,-,NA
2021,Jihočeský kraj,3,Volný blok,13,Melicharová Jitka,63,Volný blok,BEZPP,20,0.53,-,NA
2021,Jihočeský kraj,12,PŘÍSAHA,7,Michal Jiří Ing.,59,PŘÍSAHA,BEZPP,70,0.46,-,NA
2021,Jihočeský kraj,2,Švýcar. demokr.,1,Michálková Soňa,54,Švýcar. demokr.,BEZPP,78,7.51,-,NA
2021,Jihočeský kraj,3,Volný blok,20,Michálková Svitlana  MBA,51,Volný blok,Volný blok,43,1.14,-,NA
2021,Jihočeský kraj,21,OtČe,15,Míka Jan,53,OtČe,BEZPP,26,1.73,-,NA
2021,Jihočeský kraj,18,KSČM,18,Mikeš David  DiS.,43,KSČM,KSČM,84,0.56,-,NA
2021,Jihočeský kraj,4,SPD,3,Mikeš Václav,43,SPD,SPD,846,2.8,-,2
2021,Jihočeský kraj,1,Zelení,5,Mikuláš Petr Bc.,25,Zelení,Zelení,127,3.8,-,NA
2021,Jihočeský kraj,22,Moravané,15,Mikuláš Radomír,59,Moravané,BEZPP,9,2.3,-,NA
2021,Jihočeský kraj,22,Moravané,4,Mikulášek Roman,42,Moravané,BEZPP,14,3.58,-,NA
2021,Jihočeský kraj,18,KSČM,20,Mikuška Jaroslav Ing.,59,KSČM,KSČM,128,0.85,-,NA
2021,Jihočeský kraj,8,TSS,4,Mlčáková Zora,65,TSS,Soukromníci,153,1.33,-,NA
2021,Jihočeský kraj,9,APB,2,Muchka Martin Mgr. Bc. MBA,54,APB,APB,28,2.97,-,NA
2021,Jihočeský kraj,1,Zelení,2,Müllerová Tereza Ing.,40,Zelení,Zelení,229,6.85,-,NA
2021,Jihočeský kraj,20,ANO,10,Nádravská Andrea Ing.,52,ANO,ANO,1416,1.58,-,5
2021,Jihočeský kraj,9,APB,15,Náhlík Richard,24,APB,BEZPP,17,1.8,-,NA
2021,Jihočeský kraj,9,APB,20,Náhlíková Blanka,52,APB,BEZPP,12,1.27,-,NA
2021,Jihočeský kraj,12,PŘÍSAHA,2,Nakládal Vladimír Ing.,56,PŘÍSAHA,PŘÍSAHA,373,2.45,-,NA
2021,Jihočeský kraj,7,ANS,9,Navrátil Zdeněk Ing.,63,ANS,BEZPP,10,2.08,-,NA
2021,Jihočeský kraj,18,KSČM,4,Nejezchleb Radek,47,KSČM,KSČM,555,3.7,-,NA
2021,Jihočeský kraj,17,Piráti+STAN,17,Němeček Milan,50,STAN,BEZPP,1229,2.7,-,16
2021,Jihočeský kraj,7,ANS,16,Němečková Renáta,55,ANS,BEZPP,15,3.13,-,NA
2021,Jihočeský kraj,3,Volný blok,9,Neužilová Eliška,37,Volný blok,Volný blok,156,4.16,-,NA
2021,Jihočeský kraj,16,Monarchiste.cz,4,Nídl Richard,35,Monarchiste.cz,Monarchiste.cz,8,1.24,-,NA
2021,Jihočeský kraj,18,KSČM,1,Nohavová Alena,61,KSČM,KSČM,1020,6.81,-,NA
2021,Jihočeský kraj,4,SPD,17,Novák Josef,46,SPD,SPD,267,0.88,-,16
2021,Jihočeský kraj,1,Zelení,3,Nutilová Helena JUDr. Ph.D.,38,Zelení,Zelení,196,5.86,-,NA
2021,Jihočeský kraj,13,SPOLU,15,Opolzerová Magdalena,35,ODS,ODS,1089,1.11,-,10
2021,Jihočeský kraj,8,TSS,13,Papežová Dagmar,22,TSS,TSS,217,1.89,-,NA
2021,Jihočeský kraj,8,TSS,17,Papula Jan,38,TSS,TSS,216,1.88,-,NA
2021,Jihočeský kraj,9,APB,3,Paukejová Marie Ing.,66,APB,BEZPP,40,4.25,-,NA
2021,Jihočeský kraj,16,Monarchiste.cz,20,Peisker Karel,55,Monarchiste.cz,Monarchiste.cz,10,1.55,-,NA
2021,Jihočeský kraj,13,SPOLU,12,Peterka Luboš Ing.,56,KDU-ČSL,BEZPP,5159,5.28,-,2
2021,Jihočeský kraj,21,OtČe,20,Petík David,36,OtČe,BEZPP,11,0.73,-,NA
2021,Jihočeský kraj,21,OtČe,16,Petrášková Blanka,62,OtČe,BEZPP,11,0.73,-,NA
2021,Jihočeský kraj,8,TSS,20,Petrášková Nikola,43,TSS,TSS,134,1.17,-,NA
2021,Jihočeský kraj,3,Volný blok,4,Pidrman Bohumil,52,Volný blok,Volný blok,112,2.99,-,NA
2021,Jihočeský kraj,13,SPOLU,13,Piherová Eva Ing.,51,ODS,ODS,1684,1.72,-,8
2021,Jihočeský kraj,9,APB,19,Pícha Josef,80,APB,PRO Zdraví,10,1.06,-,NA
2021,Jihočeský kraj,18,KSČM,11,Pikous Jan Ing.,30,KSČM,KSČM,296,1.97,-,NA
2021,Jihočeský kraj,17,Piráti+STAN,5,Pivoňka Vaňková Pavla Mgr. Ing.,44,STAN,STAN,7618,16.79,*,2
2021,Jihočeský kraj,1,Zelení,8,Pixová Petra Mgr.,36,Zelení,Zelení,102,3.05,-,NA
2021,Jihočeský kraj,10,PRAMENY,2,Plíšek David,34,PRAMENY,SNS,26,4.27,-,NA
2021,Jihočeský kraj,9,APB,8,Podhrázský František,43,APB,PRO Zdraví,9,0.95,-,NA
2021,Jihočeský kraj,21,OtČe,3,Postl Tomáš,34,OtČe,BEZPP,37,2.47,-,NA
2021,Jihočeský kraj,21,OtČe,14,Poustevník David,41,OtČe,BEZPP,17,1.13,-,NA
2021,Jihočeský kraj,21,OtČe,9,Poustevníková Lucie,38,OtČe,BEZPP,22,1.47,-,NA
2021,Jihočeský kraj,8,TSS,21,Procházka Aleš Mgr.,31,TSS,Svobodní,386,3.37,-,NA
2021,Jihočeský kraj,8,TSS,19,Procházka Jaromír PhDr.,69,TSS,Soukromníci,121,1.05,-,NA
2021,Jihočeský kraj,21,OtČe,2,Prokopová Gabriela,50,OtČe,BEZPP,28,1.87,-,NA
2021,Jihočeský kraj,4,SPD,22,Prouzová Kristýna,35,SPD,SPD,626,2.07,-,21
2021,Jihočeský kraj,7,ANS,14,Příbaň Jan MUDr.,76,ANS,BEZPP,4,0.83,-,NA
2021,Jihočeský kraj,1,Zelení,20,Ptáček Jiří,45,Zelení,Zelení,57,1.7,-,NA
